age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
40,self-employed,married,16,1,0,0,jul,wed,225,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
43,management,married,16,0,1,0,nov,wed,73,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
33,housemaid,married,4,0,0,1,may,tue,213,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
46,admin.,married,16,0,0,1,may,fri,38,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
31,blue-collar,single,12,1,0,0,nov,wed,780,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
32,admin.,married,16,0,0,0,jul,thu,189,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
50,services,single,12,0,0,0,jul,wed,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,blue-collar,married,9,0,0,0,may,tue,225,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
31,entrepreneur,married,16,0,0,0,aug,fri,188,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
34,admin.,single,16,1,0,0,aug,thu,98,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
23,admin.,single,16,1,1,1,jul,mon,69,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
39,technician,divorced,17,1,0,0,may,fri,128,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
35,technician,married,16,1,0,0,aug,tue,12,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
26,blue-collar,single,9,1,0,1,may,fri,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
32,admin.,single,16,1,0,0,aug,fri,233,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
30,technician,single,17,0,0,1,may,mon,480,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,blue-collar,single,12,1,0,1,jun,tue,201,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
34,services,married,17,1,1,0,may,mon,675,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
27,technician,married,9,1,1,0,jul,fri,906,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,blue-collar,married,17,1,0,0,may,wed,72,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
52,blue-collar,married,6,1,0,1,may,wed,138,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
34,technician,single,17,1,0,0,aug,mon,138,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
31,admin.,married,16,1,0,1,jun,wed,153,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
32,admin.,single,16,0,0,0,may,wed,183,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
35,technician,single,17,1,0,0,jul,thu,307,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
31,technician,single,17,1,0,0,aug,thu,301,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
42,admin.,divorced,16,1,0,0,aug,thu,294,1,999,0,nonexistent,-2.9,92.201,-31.4,0.829,5076.2,0
40,technician,married,17,1,0,1,may,wed,253,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
42,blue-collar,married,4,0,0,0,jul,mon,378,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
36,technician,married,17,1,0,1,may,mon,188,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
32,admin.,married,12,1,0,1,jun,thu,423,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
24,student,single,12,0,0,1,may,thu,597,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
39,management,single,16,1,0,1,jun,thu,160,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
39,technician,single,17,0,0,0,jul,mon,65,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
31,management,married,16,1,1,0,aug,mon,203,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
65,admin.,married,16,1,0,0,oct,thu,120,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0
33,technician,married,17,1,0,0,may,mon,110,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
38,blue-collar,married,12,1,1,1,jun,mon,192,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
48,blue-collar,married,4,1,0,0,aug,mon,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
47,admin.,divorced,16,0,0,0,aug,thu,235,7,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
33,blue-collar,single,9,1,0,0,may,thu,502,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
58,management,married,16,0,0,0,may,mon,182,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
42,admin.,single,16,0,0,1,may,thu,172,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
28,admin.,single,16,0,0,1,jun,mon,362,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
53,self-employed,married,16,0,0,0,jul,thu,568,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
50,blue-collar,single,17,0,0,0,may,wed,425,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
47,blue-collar,married,9,0,0,0,aug,mon,96,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34,management,married,17,0,0,1,may,mon,402,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,self-employed,married,16,0,1,1,may,thu,188,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
35,blue-collar,divorced,12,1,0,0,may,tue,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
43,technician,married,16,1,0,0,aug,thu,74,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
42,entrepreneur,married,6,0,0,1,may,mon,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,blue-collar,married,4,1,0,1,may,wed,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
28,technician,single,17,1,0,0,aug,thu,64,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,0
30,technician,married,17,0,0,0,aug,thu,107,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
39,blue-collar,married,6,0,0,1,may,thu,128,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
42,entrepreneur,single,4,1,0,0,nov,thu,93,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
44,admin.,divorced,12,1,0,0,jul,wed,269,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
37,technician,married,17,0,0,0,jul,fri,127,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
36,entrepreneur,married,16,0,0,0,apr,thu,211,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
34,unemployed,married,9,1,0,0,may,thu,218,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
37,unemployed,married,17,0,1,1,may,thu,110,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
37,services,married,12,1,0,0,apr,fri,317,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
39,admin.,single,17,1,0,0,may,tue,209,5,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
60,admin.,married,9,0,0,0,aug,thu,162,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
32,admin.,married,16,1,0,0,may,mon,232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
29,admin.,married,12,1,0,1,may,tue,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,admin.,married,16,0,0,1,may,thu,68,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
33,technician,single,17,1,1,1,may,mon,469,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,technician,married,17,1,1,0,aug,mon,228,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34,admin.,married,9,0,0,1,may,tue,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,blue-collar,married,17,0,0,0,jul,mon,86,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
48,management,married,16,0,0,0,aug,wed,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
31,management,married,16,0,0,0,aug,wed,129,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
30,admin.,married,16,1,0,0,jul,fri,71,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
71,retired,married,4,0,0,0,apr,mon,117,3,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,0
32,blue-collar,married,9,0,0,0,apr,wed,161,2,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1,0
37,admin.,married,12,1,0,0,nov,mon,101,3,3,1,success,-3.4,92.649,-30.1,0.722,5017.5,0
26,technician,married,12,1,0,1,may,fri,305,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
40,blue-collar,married,9,1,1,0,may,wed,777,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
30,technician,married,6,0,0,0,may,thu,25,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
37,technician,married,17,1,1,0,mar,wed,395,1,9,1,success,-1.8,93.369,-34.8,0.644,5008.7,0
31,blue-collar,married,9,0,0,1,jun,wed,204,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
41,admin.,married,16,1,0,0,nov,tue,88,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
56,entrepreneur,married,16,1,0,1,apr,thu,141,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
59,retired,divorced,17,0,0,0,may,wed,69,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
38,entrepreneur,married,9,0,0,1,may,fri,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
56,technician,married,16,0,0,0,jul,mon,17,19,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
36,blue-collar,single,4,1,0,0,may,thu,279,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25,admin.,single,12,0,1,0,jul,tue,586,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
52,unemployed,married,12,1,0,1,may,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
44,services,married,4,1,0,1,may,mon,160,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
69,retired,divorced,4,0,0,0,apr,mon,92,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
38,services,married,12,1,0,1,may,tue,169,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
55,management,married,16,0,0,0,aug,fri,72,1,999,1,failure,-2.9,92.201,-31.4,0.849,5076.2,0
32,management,married,16,0,0,1,may,fri,159,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
41,admin.,married,12,0,0,1,may,wed,249,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,blue-collar,married,9,1,0,0,nov,thu,128,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
52,blue-collar,married,4,0,0,1,jun,mon,50,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
36,technician,married,17,0,0,1,jun,fri,206,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
46,blue-collar,married,4,0,0,0,aug,wed,293,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
39,technician,divorced,17,1,0,0,aug,thu,97,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
27,technician,single,17,1,0,0,may,thu,285,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
43,technician,single,16,1,0,1,jun,mon,100,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
48,admin.,married,12,1,0,0,jul,thu,273,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
25,admin.,divorced,16,0,0,0,jun,mon,143,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0
40,blue-collar,married,6,1,0,0,may,thu,123,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
45,blue-collar,single,9,0,0,1,may,tue,643,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,technician,single,16,0,0,0,may,mon,170,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
24,student,single,9,1,0,0,apr,tue,252,1,999,1,failure,-1.8,93.749,-34.6,0.646,5008.7,0
56,admin.,divorced,16,1,0,0,jul,tue,86,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
27,management,single,16,0,0,0,jul,wed,435,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31,technician,single,16,1,0,1,may,wed,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
26,blue-collar,married,6,0,0,1,may,wed,389,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
37,admin.,married,12,0,0,1,may,tue,316,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
24,blue-collar,married,4,1,0,1,may,tue,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,admin.,married,16,0,0,0,aug,fri,127,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
38,admin.,married,12,1,1,1,jul,wed,64,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,0
40,blue-collar,married,6,1,0,1,may,mon,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
36,admin.,married,16,1,1,1,may,wed,362,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
35,unemployed,divorced,16,1,1,0,apr,tue,66,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,0
34,admin.,single,16,0,1,0,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
29,blue-collar,single,12,0,0,1,may,fri,44,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
42,services,married,12,1,0,1,may,mon,304,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,entrepreneur,single,9,0,1,0,nov,wed,139,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
30,blue-collar,married,4,0,0,0,nov,wed,209,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
29,admin.,single,16,0,1,1,jun,tue,816,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
48,entrepreneur,married,4,0,0,0,aug,thu,81,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32,admin.,married,12,0,1,0,may,thu,142,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
39,self-employed,married,9,0,0,0,nov,wed,46,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
52,blue-collar,married,9,0,0,0,nov,thu,176,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
50,admin.,divorced,16,1,0,0,nov,fri,72,3,1,2,success,-0.1,93.2,-42,4.021,5195.8,0
27,management,single,16,0,0,0,may,mon,52,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
41,housemaid,divorced,9,0,1,0,jul,wed,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,entrepreneur,married,12,1,0,1,may,fri,314,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,admin.,married,12,1,0,1,may,wed,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
26,admin.,single,16,0,0,1,jun,thu,394,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
53,services,married,12,1,0,0,apr,mon,62,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
43,technician,married,16,1,0,0,aug,mon,134,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
44,retired,divorced,17,1,0,0,nov,mon,231,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
37,self-employed,married,16,1,0,0,nov,fri,48,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
44,technician,divorced,17,0,0,0,aug,wed,196,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
35,technician,married,16,0,0,0,aug,tue,241,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
49,blue-collar,married,9,0,0,1,may,tue,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,self-employed,married,17,0,1,0,jul,mon,216,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
48,services,single,4,1,0,0,may,thu,24,7,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
31,technician,single,16,1,1,0,jun,fri,241,5,999,0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2,0
55,housemaid,married,4,0,0,1,nov,fri,270,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
39,blue-collar,married,12,0,0,0,may,thu,207,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
41,blue-collar,married,4,1,0,0,jul,mon,257,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
35,admin.,single,16,0,1,0,aug,wed,448,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
45,blue-collar,divorced,6,1,0,0,may,thu,219,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
54,technician,married,16,0,1,1,may,mon,123,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,self-employed,married,16,0,0,0,jul,mon,22,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
48,blue-collar,married,9,0,0,0,may,thu,214,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
41,housemaid,married,12,0,1,1,jul,tue,86,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
31,technician,married,16,1,0,0,apr,thu,35,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
46,blue-collar,married,4,0,0,0,jul,tue,166,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
44,blue-collar,single,9,1,0,0,apr,tue,581,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
58,blue-collar,married,9,1,0,0,aug,mon,436,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
29,blue-collar,married,4,1,0,0,may,wed,140,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
57,management,married,16,0,1,1,may,fri,59,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
53,admin.,divorced,16,0,1,0,nov,tue,172,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
45,blue-collar,married,6,0,0,0,jul,fri,636,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31,technician,married,17,0,0,1,may,wed,89,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,management,married,12,1,0,0,jul,thu,58,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
58,housemaid,married,16,0,0,1,may,wed,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
40,management,divorced,16,1,0,1,jun,thu,209,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
40,admin.,married,12,1,0,1,may,thu,89,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
35,services,married,12,1,0,0,may,fri,478,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
33,technician,married,16,1,0,0,mar,tue,56,2,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,0
37,blue-collar,married,9,0,0,0,jul,wed,77,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
56,retired,divorced,4,1,1,1,may,fri,188,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
41,management,married,16,0,0,0,aug,fri,124,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
35,self-employed,single,16,1,0,0,nov,wed,414,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
29,technician,single,16,0,0,1,aug,fri,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31,technician,divorced,17,1,1,1,may,thu,453,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
46,entrepreneur,married,9,0,0,1,may,mon,241,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,blue-collar,divorced,6,0,0,0,jul,tue,76,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29,technician,single,17,1,1,0,nov,thu,895,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
47,technician,married,17,0,1,1,may,mon,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
61,retired,married,9,0,0,0,apr,thu,165,2,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,0
33,housemaid,single,16,1,0,0,aug,wed,46,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
27,unemployed,married,6,0,0,0,jul,wed,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,blue-collar,married,4,1,0,1,jun,wed,125,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
34,services,single,12,1,1,0,may,wed,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
37,self-employed,married,9,1,0,1,may,thu,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
40,technician,divorced,17,1,0,0,aug,tue,109,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
28,blue-collar,single,4,1,0,1,may,mon,101,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
48,admin.,single,16,0,0,0,aug,thu,183,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
27,student,single,16,0,0,0,may,wed,253,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
38,blue-collar,married,4,1,0,0,may,thu,130,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
42,admin.,married,12,1,0,0,apr,fri,88,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
42,admin.,single,16,1,0,1,may,tue,72,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,technician,single,17,1,0,0,aug,tue,162,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
49,admin.,married,16,1,0,0,aug,tue,62,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29,admin.,married,16,0,0,0,aug,tue,124,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29,self-employed,married,16,1,0,1,may,tue,121,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
58,management,married,16,1,1,0,aug,thu,299,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,housemaid,married,16,1,0,0,may,tue,58,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
28,entrepreneur,married,9,0,0,0,may,fri,22,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
42,admin.,married,16,0,1,1,may,mon,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
25,services,married,12,0,0,0,may,tue,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
33,management,married,16,1,0,0,jun,fri,139,5,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0
36,admin.,divorced,12,1,0,0,jul,wed,389,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,admin.,married,12,1,0,0,nov,fri,140,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
50,technician,single,16,1,0,0,aug,thu,178,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
52,blue-collar,married,4,0,0,1,may,tue,222,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
50,admin.,married,9,1,1,1,may,tue,112,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
33,admin.,single,16,1,0,1,jun,fri,136,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
29,entrepreneur,married,6,1,0,0,may,tue,383,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
48,blue-collar,married,6,0,0,0,apr,fri,576,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
47,management,married,4,0,1,1,jun,thu,216,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
57,blue-collar,married,9,1,0,0,aug,mon,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
49,services,divorced,12,1,0,0,jul,tue,146,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
57,blue-collar,married,4,0,1,0,aug,wed,203,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
29,technician,single,16,1,0,1,aug,thu,226,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
56,blue-collar,married,4,1,1,1,jun,thu,36,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
29,technician,single,16,0,1,0,jul,tue,293,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34,technician,married,17,1,1,1,may,mon,207,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,admin.,married,12,1,0,1,jul,thu,29,14,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
48,admin.,single,16,0,0,0,nov,tue,148,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
51,admin.,married,12,0,1,0,may,fri,55,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
35,blue-collar,married,9,0,0,1,may,fri,288,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
33,admin.,single,16,0,0,1,may,wed,337,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
54,self-employed,married,12,1,0,0,aug,thu,136,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,services,married,12,0,0,0,jul,wed,79,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
24,technician,single,16,1,0,0,apr,thu,192,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
32,blue-collar,single,9,1,1,0,jul,tue,282,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
32,admin.,single,16,0,0,1,may,wed,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
32,technician,married,16,1,0,0,aug,mon,157,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
52,admin.,divorced,16,0,0,0,jul,tue,210,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,blue-collar,married,12,0,0,1,jun,fri,285,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,technician,single,9,0,0,0,nov,tue,61,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
